body_count,star_mass_solar,total_mass_ratio,max_mass_ratio,min_mutual_hill_sep,mean_mutual_hill_sep,max_eccentricity,mean_eccentricity,orbit_crossing_flag,min_period_ratio,angular_momentum_deficit,energy_drift_pct,is_stable
4,1.203490489667454,1.8199426556242127e-05,1.2443644374394068e-05,2.608183824194534,3.0920755822240173,0.048092858358082524,0.03723347026932588,1,1.0571113511447292,0.000932740309204166,0.0,0
2,1.023155669839437,0.0017757853494647534,0.0017627298578441167,5.285006665013532,5.285006665013532,0.012197154129721142,0.011122547380043589,0,1.967722959681393,7.416821751272295e-05,0.0,1
4,0.6437274136481802,7.362823121610148e-05,3.132299609192748e-05,6.04225948181989,7.077399783132942,0.2199676979164264,0.17315788849904665,1,1.2206462248005616,0.014067703039324862,0.0,0
2,1.7613316241192718,0.0004803726962130211,0.0004788368597604704,6.160818024119519,6.160818024119519,0.025718061780607877,0.021062532233768784,0,1.6596079084739723,0.00013513390590330786,0.0,1
3,0.5738255688946171,0.0001318918874114282,6.592438464509491e-05,1.9483688109355988,2.22522252263583,0.18896786264082865,0.15643449970781007,1,1.0869247141399814,0.010785139300681515,0.0,0
3,1.2285318234432472,7.436373092684161e-05,2.7777175834145958e-05,3.8818301856223814,4.29310877320138,0.06117819038826813,0.02465833824732658,0,1.1594942461403708,0.0005837104259598527,0.0,0
4,1.1638084769661747,0.0005156555784976355,0.0005101663978471762,6.305560667247286,6.422542275589713,0.41849536472451077,0.3536555088815654,1,1.1126159322672595,0.04325317242972535,0.0,0
4,1.053061593856891,0.0020352289288645764,0.0010909790408564488,16.662207174086046,18.77048877519354,0.03700726760053222,0.026414564716890965,0,8.058568355615668,0.0006727278266437204,0.0,0
3,1.040122899065623,3.2584197831710396e-05,2.7350695089810987e-05,8.01829421601264,8.726546633403398,0.2098556499075382,0.16672129180267747,1,1.2892320325824462,0.010536548507938429,0.0,0
3,1.198394301433441,0.0004028878146761049,0.0003946342832818477,4.224085302121802,4.486956188540258,0.41734955148163866,0.35677055708540356,1,1.092871893439386,0.044527757881282604,0.0,0
5,1.2434481316266321,1.4548643009153439e-05,6.83715363870505e-06,17.92072703818876,19.397897626242486,0.24658266530045753,0.1866784554709723,1,1.3441573005809782,0.016618359932146772,0.0,0
2,1.2171829985883007,0.00033813348122685606,0.00032946635762241805,1.7077767829290433,1.7077767829290433,0.21168304207174787,0.2071420620320495,1,1.131801480819381,0.022614283198879398,0.0,0
3,0.9322664708412138,9.226091798417538e-05,7.654217340065866e-05,9.032281938243706,9.104145734474972,0.11524808984511159,0.10310331035035025,1,1.2659235453123687,0.004585423550634275,0.0,0
5,0.8550693481964766,0.0008241469230389631,0.0005955267063482048,2.035550388870739,2.2854631447431983,0.05013133385157237,0.031693626507195385,0,1.135755982627053,0.00018409167022251694,0.0,0
4,1.7071805246791207,0.0001338158048438084,0.00011928353524107563,10.642109696529742,11.100560560531632,0.027482906597291055,0.013167048214030214,0,1.287785365070159,2.5942573333137642e-05,0.0,1
3,0.552917214199512,3.742727367036023e-05,2.4999321186112434e-05,3.051330148844094,3.441789157776432,0.5305096295788455,0.47203391716572635,1,1.076293951018027,0.12245751616708878,0.0,0
3,1.0684279286172549,1.9701341777781115e-05,1.6197212368702553e-05,17.28065242085275,20.813717300745317,0.05705604596153921,0.04039229709320311,0,1.6101087093473931,0.0004017059028707444,0.0,1
3,1.5031448818261732,0.0009934031544523133,0.0009599988103589096,13.172420014757671,14.272792991664963,0.056158062749751284,0.030024525765725823,0,1.5596143534909985,0.00047672364590269176,0.0,1
3,1.0552290766088062,2.9564152117884407e-05,1.3911943822793387e-05,3.0793370367237003,3.3568255182281117,0.152709552553279,0.14579681608312178,1,1.0991994198935064,0.011246273327984842,0.0,0
2,0.9611665452790126,4.51953845313431e-06,2.5683401892019674e-06,4.353931310527271,4.353931310527271,0.01948565999370407,0.018248109757374155,0,1.0777588000653067,0.00017008388084404169,0.0,0
3,1.3151567138982783,0.0004892669037391438,0.000483416834758994,1.7589051214720755,1.9846130364227978,0.11725186215900846,0.10866670037654187,1,1.042294150998659,0.0056397218450471315,0.0,0
4,1.4468287720111992,0.0008327823794803043,0.0008207426034773734,2.384831853451737,2.7859763645331643,0.014973345975692469,0.01010607581115634,0,1.0525277639801642,0.0001114256889303263,0.0,0
5,0.859364692839089,0.0003202506163881337,0.00029438941753724706,18.417326328357614,20.157406109482466,0.06667551139846274,0.03783869760336432,0,1.5714135907102784,0.0021093503077083808,0.0,1
5,0.44442881943231066,0.0038966248205470734,0.0037312806360565508,15.714830065550196,18.760071906785505,0.05981826657408729,0.040814911314856026,0,2.78670039539042,0.001631411609186479,0.0,0
5,1.7698869557507946,0.00047200362947208944,0.00038877721612141984,6.416825450130937,7.273990768497365,0.05132849826177553,0.019355575554482578,0,1.3142248430600896,0.00038414475026579746,0.0,1
2,0.7041768942485748,0.000724721779117337,0.0005645504876357735,8.855948350120828,8.855948350120828,0.061541985280085476,0.04498179818572122,0,2.338035206303556,0.0016328229475656162,0.0,1
5,1.1297514759708929,0.001785185695248781,0.001211014569941845,11.646646047872073,13.05438814773359,0.029886753533889684,0.016488293742216786,0,1.587475172371313,0.0002585793878751627,0.0,1
5,1.6806376433422676,0.0001186161067357069,5.7135301488740786e-05,3.0708761880419524,3.6263791310002764,0.24269335928953445,0.18872188859085814,1,1.0441515571322106,0.02240384564529764,0.0,0
3,0.42146718871989,0.0001203158589642511,0.00011272780836238782,15.989199332134582,17.24902012606988,0.16717881180404148,0.1442394709677731,1,1.3883011485684533,0.010075416748345358,0.0,0
2,1.0961882103413767,0.0007196680963582865,0.000718338667422615,1.9410300456694687,1.9410300456694687,0.1740629658021696,0.12841017448619194,1,1.1985696792148948,0.0034534965615988285,0.0,0
5,1.2176446587651975,5.8860944543721e-05,3.052601323527307e-05,13.337155276537741,15.120803024778898,0.06677920952483801,0.03339829497639032,0,1.2800396503281173,0.0005766063636792003,0.0,1
2,1.5451942751966545,2.402444999271052e-05,1.546891639268455e-05,2.8634165323271668,2.8634165323271668,0.19334830402406775,0.1890782977042026,1,1.0897574736052886,0.018273367813017215,0.0,0
5,1.0764858150705552,6.418949116754723e-05,3.3966620850908186e-05,3.7654222481220665,4.03346063899615,0.04144800617732084,0.020729159597810444,0,1.1015926919940013,0.0002674575516113514,0.0,0
3,0.7404910518700347,0.0007958395613274686,0.0007045621825474816,3.0768235081168176,3.1136424045119977,0.036226172548748,0.015631944335585707,0,1.3406408082288825,7.176800595032603e-05,0.0,0
2,1.7633756438904,0.00034699107688762013,0.0003458784647769977,17.068322965373582,17.068322965373582,0.19187857088143603,0.15118441821442388,0,3.772886036966361,0.018519247164379367,0.0,1
2,1.5905986401459469,0.00013993735992712204,0.00012981385481432233,1.8342965916878404,1.8342965916878404,0.5189577301008159,0.4428523561555118,1,1.10415550843251,0.1399017251735411,0.0,0
3,0.86442177547056,0.0001997964138449459,0.0001969053513218857,3.4105067079566926,3.4219497649271515,0.48506444169413865,0.42440477333630516,1,1.2304186963303207,0.1021777094465614,0.0,0
3,1.0307702726635695,0.0002458451518457717,0.00022667459559799018,16.002760470763306,16.26445205037131,0.20574139912602107,0.17577994931186694,1,1.5898934450053206,0.01749782027068652,0.0,1
2,0.5491712847957656,3.210983944191925e-05,3.051114692749446e-05,6.957606555935162,6.957606555935162,0.06801823032517082,0.0547581913233633,0,1.2591663464683123,0.002238032022122908,0.0,1
4,1.2356943774019278,0.0006014965071435346,0.0005564768481733274,4.47724565323886,4.638554751382291,0.03665949498151148,0.027836818891576052,0,1.1759666504693491,0.0001888819691903629,0.0,1
5,1.7219112138839519,0.00013331448176165115,9.308163696446185e-05,19.583185337460517,21.879215895157635,0.07135050871875116,0.028607517650802473,0,1.792394210744284,0.0004549919422211067,0.0,1
3,1.0874102380489432,9.292637368312231e-05,4.32531719696748e-05,3.0751469534758797,3.5755189154609806,0.4993845426131084,0.43386157261030484,1,1.124826370328103,0.11716474255904388,0.0,0
5,0.4968221407126768,4.217475856409507e-05,1.6499903448729574e-05,17.501698569643686,21.505318180980137,0.5243203746191754,0.40183092840227197,1,1.45573352574528,0.07914606871185052,0.0,0
2,0.6328738905921562,0.0002712156546542539,0.0002551793723498348,8.832388898083272,8.832388898083272,0.01949470022799025,0.012523197186023986,0,1.8268398987915362,2.394904305305083e-05,0.0,1
3,1.362730172316205,1.7318573220830644e-05,1.2901743117786424e-05,2.351449763245781,2.795104832527862,0.38659979056776317,0.3408898155954967,1,1.0409441824097498,0.04869889757060103,0.0,0
5,0.6896142566916403,7.377407390341146e-05,2.8780413432257947e-05,18.170991206973206,19.098234692691555,0.04696304202789456,0.023907233730260706,0,1.7268557016933348,0.0002584316444408362,0.0,1
5,1.636336324187027,7.260634044024463e-05,3.66300449689302e-05,5.653593156189612,5.928295499837683,0.22373802645382507,0.18919263500114228,1,1.1719588844280182,0.020463164642716972,0.0,0
4,1.388383705324372,1.3964943088245814e-05,8.167848391640074e-06,6.799865476440397,6.958181371995965,0.5292084813115736,0.3669722528297924,1,1.115638890535571,0.10759560624377529,0.0,0
5,0.6619380119473636,0.00243572916391167,0.0023973852012826617,4.245644834225006,4.975516335873349,0.0538190530580252,0.02462414434284486,0,1.12860396423131,0.0007896339443381098,0.0,0
2,1.093438680243616,0.0003265863540632266,0.00032068821057548724,19.258072061759602,19.258072061759602,0.03479026216672306,0.02194383237287923,0,4.441815783227577,0.0005991240098726035,0.0,1
3,1.3151403833321011,0.0002412448114612202,0.00018976130377150802,12.695150975573922,13.216398688321696,0.025516789369680135,0.015353153924056945,0,1.6415577485052304,0.00013087254886971558,0.0,1
3,0.6892675186614827,0.00021371177916950453,0.00020297180984850405,8.757904725303163,9.397871690135098,0.4750282409467348,0.3797279266023872,1,1.222949583621082,0.07175782549801564,0.0,0
4,0.48300024114162265,0.0017226597683172016,0.0016293651123356675,5.439511485513278,5.6231469583897296,0.5309008342265726,0.38674525435530066,1,1.280269869759535,0.057941600566094924,0.0,0
5,0.9166996437055908,0.0008009703513498511,0.0007671354601373696,4.8933096656165365,5.372933466276228,0.196033827435845,0.1364268574265568,1,1.0817868132974353,0.009859795079129601,0.0,0
5,1.4974456665767955,0.0009568797728272334,0.0008197725458915221,8.61784903455796,10.010217404457183,0.029461078352110516,0.011367595867981542,0,1.42782531009518,0.00020594586713390848,0.0,1
2,0.5276788621036503,2.427302300029433e-05,2.2243621729076473e-05,3.975509746870681,3.975509746870681,0.376694180132518,0.3331733627301431,1,1.1272482070516392,0.04535010649946517,0.0,0
5,0.4991596275607169,0.0012013411593243737,0.0010136555586176368,6.248713822245301,6.808423184654046,0.5189778836826946,0.3887386388269637,1,1.2886164088598653,0.1384271201370061,0.0,0
5,0.5724201114878317,0.0003947678461425738,0.00023755623454188468,18.808712633705788,20.105736615200815,0.2149422653935414,0.1630921932953084,0,2.1068705267756944,0.010005800257701796,0.0,1
2,1.2933152618371073,0.0014559489106819076,0.0013960972469426668,16.111111034412133,16.111111034412133,0.2422570072699507,0.22596020835610012,0,9.388280591558724,0.022853516433803952,0.0,1
2,1.4785138689144595,0.001061932212339731,0.0010608906285767996,6.165484159630105,6.165484159630105,0.15200778997918818,0.15019747489437657,0,1.9442692427622452,0.011071086638231403,0.0,1
3,1.2967522036372923,2.2732269271689922e-05,1.5851310743411608e-05,6.826168219500062,7.784056743796483,0.22389957957393197,0.1726121714070754,1,1.2064577966464143,0.02204872658727591,0.0,0
5,0.520697917748085,2.961480416590196e-05,2.0479609189451425e-05,7.3785572562026855,8.320405710011633,0.23298256251953958,0.15840889443522238,1,1.1324665442043527,0.022387176760442506,0.0,0
2,0.7681295111570696,0.00011559406185728904,0.00011459978374194407,4.333239753998008,4.333239753998008,0.20593259361758998,0.1527696531091965,1,1.245990333911456,0.021302163052569236,0.0,0
2,0.40359590844551513,9.520098392935045e-05,8.727008770589356e-05,19.405108743394756,19.405108743394756,0.15129278174167574,0.14299956210096307,0,2.5916260804886484,0.00926315489015057,0.0,1
4,0.9827592379018414,0.0016833580599775796,0.0016281257225731524,2.6535784851564443,2.8768069587844693,0.17584714594011175,0.12574514594186392,1,1.0941795182693872,0.008737808079719241,0.0,0
5,1.2718045334489463,0.0020821871568728724,0.0014779067679146862,6.1321627911769525,7.167385680993955,0.2471296761221326,0.1778119362772336,1,1.2711598603159548,0.008486136320811558,0.0,0
3,1.7615829303543489,0.00030909850960490347,0.00018336636547794366,8.568036540734331,8.641225687671902,0.4203462184867625,0.35776340910540716,1,1.696736464996311,0.08307832883722863,0.0,0
3,1.7499055846258371,0.0008401525941746561,0.0008246326506670845,3.660828400440657,4.174091932773974,0.03721330720451212,0.028902294509919702,0,1.1293802754118725,0.000688389151282437,0.0,0
